Day.Month	Hour	Precipitation[mm/h]
16.04	18	0.000000
16.04	19	0.000000
16.04	20	0.000000
16.04	21	0.000000
16.04	22	0.000000
16.04	23	0.000000
17.04	0	0.000000
17.04	1	0.000000
17.04	2	0.000000
17.04	3	0.000000
17.04	4	0.000000
17.04	5	0.000000
17.04	6	0.000000
17.04	7	0.000000
17.04	8	0.000000
17.04	9	0.000000
17.04	10	0.000000
17.04	11	0.000000
17.04	12	0.000000
17.04	13	0.000000
17.04	14	0.000000
17.04	15	0.000000
17.04	16	0.000000
17.04	17	0.000000
17.04	18	0.000000
17.04	19	0.000000
17.04	20	0.000000
17.04	21	0.000000
17.04	22	0.000000
17.04	23	0.000000
18.04	0	0.000000
18.04	1	0.004800
18.04	2	0.009600
18.04	3	0.014400
18.04	4	0.046800
18.04	5	0.079200
18.04	6	0.111600
18.04	7	0.123600
18.04	8	0.135600
18.04	9	0.147600
18.04	10	0.216000
18.04	11	0.284400
18.04	12	0.352800
18.04	13	0.751200
18.04	14	1.149600
18.04	15	1.548000
18.04	16	1.953600
18.04	17	2.359200
18.04	18	2.764800
18.04	19	4.264800
18.04	20	5.764800
18.04	21	7.264800
18.04	22	5.827200
18.04	23	4.389600
19.04	0	2.952000
19.04	1	2.551200
19.04	2	2.150400
19.04	3	1.749600
19.04	4	1.632000
19.04	5	1.514400
19.04	6	1.396800
19.04	7	1.132800
19.04	8	0.868800
19.04	9	0.604800
19.04	10	0.487200
19.04	11	0.369600
19.04	12	0.252000
19.04	13	0.266400
19.04	14	0.280800
19.04	15	0.295200
19.04	16	0.201600
19.04	17	0.108000
19.04	18	0.014400
19.04	19	0.009600
19.04	20	0.004800
19.04	21	0.000000
19.04	22	0.000000
19.04	23	0.000000
20.04	0	0.000000
20.04	1	0.000000
20.04	2	0.000000
20.04	3	0.000000
20.04	4	0.000000
20.04	5	0.000000
20.04	6	0.000000
20.04	7	0.086400
20.04	8	0.172800
20.04	9	0.259200
20.04	10	0.303600
20.04	11	0.348000
20.04	12	0.392400
20.04	13	0.262800
20.04	14	0.133200
20.04	15	0.003600
20.04	16	0.002400
20.04	17	0.001200
20.04	18	0.000000
20.04	19	0.000000
20.04	20	0.000000
20.04	21	0.000000
20.04	22	0.000000
20.04	23	0.000000
21.04	0	0.000000
21.04	1	0.000000
21.04	2	0.000000
21.04	3	0.000000
21.04	4	0.001200
21.04	5	0.002400
21.04	6	0.003600
21.04	7	0.022800
21.04	8	0.042000
21.04	9	0.061200
21.04	10	0.073200
21.04	11	0.085200
21.04	12	0.097200
21.04	13	0.128400
21.04	14	0.159600
21.04	15	0.190800
21.04	16	0.129600
21.04	17	0.068400
21.04	18	0.007200
21.04	19	0.007200
21.04	20	0.007200
21.04	21	0.007200
21.04	22	0.004800
21.04	23	0.002400
22.04	0	0.000000
22.04	1	0.002400
22.04	2	0.004800
22.04	3	0.007200
22.04	4	0.013200
22.04	5	0.019200
22.04	6	0.025200
22.04	7	0.016800
22.04	8	0.008400
22.04	9	0.000000
22.04	10	0.000000
22.04	11	0.000000
22.04	12	0.000000
22.04	13	0.000000
22.04	14	0.000000
22.04	15	0.000000
22.04	16	0.000000
22.04	17	0.000000
22.04	18	0.000000
22.04	19	0.000000
22.04	20	0.000000
22.04	21	0.000000
22.04	22	0.000000
22.04	23	0.000000
23.04	0	0.000000
23.04	1	0.000000
23.04	2	0.000000
23.04	3	0.000000
23.04	4	0.000000
23.04	5	0.000000
23.04	6	0.000000
23.04	7	0.000000
23.04	8	0.000000
23.04	9	0.000000
23.04	10	0.000000
23.04	11	0.000000
23.04	12	0.000000
23.04	13	0.000000
23.04	14	0.000000
23.04	15	0.000000
23.04	16	0.000000
23.04	17	0.000000
23.04	18	0.000000
23.04	19	0.000000
23.04	20	0.000000
23.04	21	0.000000
23.04	22	0.000000
23.04	23	0.000000
24.04	0	0.000000
24.04	1	0.000000
24.04	2	0.000000
24.04	3	0.000000
24.04	4	0.000000
24.04	5	0.000000
24.04	6	0.000000
24.04	7	0.000000
24.04	8	0.000000
24.04	9	0.000000
24.04	10	0.000000
24.04	11	0.000000
24.04	12	0.000000
24.04	13	0.000000
24.04	14	0.000000
24.04	15	0.000000
24.04	16	0.000000
24.04	17	0.000000
24.04	18	0.000000
24.04	19	0.000000
24.04	20	0.000000
24.04	21	0.000000
24.04	22	0.000000
24.04	23	0.000000
25.04	0	0.000000
25.04	1	0.000000
25.04	2	0.000000
25.04	3	0.000000
25.04	4	0.000000
25.04	5	0.000000
25.04	6	0.000000
25.04	7	0.000000
25.04	8	0.000000
25.04	9	0.000000
25.04	10	0.000000
25.04	11	0.000000
25.04	12	0.000000
25.04	13	0.000000
25.04	14	0.000000
25.04	15	0.000000
25.04	16	0.000000
25.04	17	0.000000
25.04	18	0.000000
25.04	19	0.000000
25.04	20	0.000000
25.04	21	0.000000
25.04	22	0.000000
25.04	23	0.000000
26.04	0	0.000000
26.04	1	0.000000
26.04	2	0.000000
26.04	3	0.000000
26.04	4	0.000000
26.04	5	0.000000
26.04	6	0.000000
26.04	7	0.000000
26.04	8	0.000000
26.04	9	0.000000
26.04	10	0.000000
26.04	11	0.000000
26.04	12	0.000000
26.04	13	0.000000
26.04	14	0.000000
26.04	15	0.000000
26.04	16	0.000000
26.04	17	0.000000
26.04	18	0.000000
26.04	19	0.000000
26.04	20	0.000000
26.04	21	0.000000
26.04	22	0.000000
26.04	23	0.000000
27.04	0	0.000000
27.04	1	0.000000
27.04	2	0.000000
27.04	3	0.000000
27.04	4	0.000000
27.04	5	0.000000
27.04	6	0.000000
27.04	7	0.000000
27.04	8	0.000000
27.04	9	0.000000
27.04	10	0.000000
27.04	11	0.000000
27.04	12	0.000000
27.04	13	0.000000
27.04	14	0.000000
27.04	15	0.000000
27.04	16	0.000000
27.04	17	0.000000
27.04	18	0.000000
27.04	19	0.000000
27.04	20	0.000000
27.04	21	0.000000
27.04	22	0.000000
27.04	23	0.000000
28.04	0	0.000000
28.04	1	0.000000
28.04	2	0.000000
28.04	3	0.000000
28.04	4	0.000000
28.04	5	0.000000
28.04	6	0.000000
28.04	7	0.000000
28.04	8	0.000000
28.04	9	0.000000
28.04	10	0.000000
28.04	11	0.000000
28.04	12	0.000000
28.04	13	0.000000
28.04	14	0.000000
28.04	15	0.000000
28.04	16	0.000000
28.04	17	0.000000
28.04	18	0.000000
28.04	19	0.000000
28.04	20	0.000000
28.04	21	0.000000
28.04	22	0.000000
28.04	23	0.000000
29.04	0	0.000000
29.04	1	0.000000
29.04	2	0.000000
29.04	3	0.000000
29.04	4	0.000000
29.04	5	0.000000
29.04	6	0.000000
29.04	7	0.000000
29.04	8	0.000000
29.04	9	0.000000
29.04	10	0.000000
29.04	11	0.000000
29.04	12	0.000000
29.04	13	0.000000
29.04	14	0.000000
29.04	15	0.000000
29.04	16	0.000000
29.04	17	0.000000
29.04	18	0.000000
29.04	19	0.000000
29.04	20	0.000000
29.04	21	0.000000
29.04	22	0.000000
29.04	23	0.000000
30.04	0	0.000000
30.04	1	0.000000
30.04	2	0.000000
30.04	3	0.000000
30.04	4	0.000000
30.04	5	0.000000
30.04	6	0.000000
30.04	7	0.000000
30.04	8	0.000000
30.04	9	0.000000
30.04	10	0.000000
30.04	11	0.000000
30.04	12	0.000000
30.04	13	0.000000
30.04	14	0.000000
30.04	15	0.000000
30.04	16	0.000000
30.04	17	0.000000
30.04	18	0.000000
30.04	19	0.000000
30.04	20	0.000000
30.04	21	0.000000
30.04	22	0.000000
30.04	23	0.000000
01.05	0	0.000000
01.05	1	0.000000
01.05	2	0.000000
01.05	3	0.000000
01.05	4	0.000000
01.05	5	0.000000
01.05	6	0.000000
01.05	7	0.000000
01.05	8	0.000000
01.05	9	0.000000
01.05	10	0.000000
01.05	11	0.000000
01.05	12	0.000000
01.05	13	0.000000
01.05	14	0.000000
01.05	15	0.000000
01.05	16	0.000000
01.05	17	0.000000
01.05	18	0.000000
01.05	19	0.004800
01.05	20	0.009600
01.05	21	0.014400
01.05	22	0.057600
01.05	23	0.100800
02.05	0	0.144000
02.05	1	0.096000
02.05	2	0.048000
02.05	3	0.000000
02.05	4	0.000000
02.05	5	0.000000
02.05	6	0.000000
02.05	7	0.000000
02.05	8	0.000000
02.05	9	0.000000
02.05	10	0.000000
02.05	11	0.000000
02.05	12	0.000000
02.05	13	0.000000
02.05	14	0.000000
02.05	15	0.000000
02.05	16	0.000000
02.05	17	0.000000
02.05	18	0.000000
02.05	19	0.000000
02.05	20	0.000000
02.05	21	0.000000
02.05	22	0.000000
02.05	23	0.000000
03.05	0	0.000000
03.05	1	0.000000
03.05	2	0.000000
03.05	3	0.000000
03.05	4	0.000000
03.05	5	0.000000
03.05	6	0.000000
03.05	7	0.000000
03.05	8	0.000000
03.05	9	0.000000
03.05	10	0.052800
03.05	11	0.105600
03.05	12	0.158400
03.05	13	0.180000
03.05	14	0.201600
03.05	15	0.223200
03.05	16	0.148800
03.05	17	0.074400
03.05	18	0.000000
03.05	19	0.000000
03.05	20	0.000000
03.05	21	0.000000
03.05	22	0.000000
03.05	23	0.000000
04.05	0	0.000000
04.05	1	0.000000
04.05	2	0.000000
04.05	3	0.000000
04.05	4	0.000000
04.05	5	0.000000
04.05	6	0.000000
04.05	7	0.000000
04.05	8	0.000000
04.05	9	0.000000
04.05	10	0.000000
04.05	11	0.000000
04.05	12	0.000000
04.05	13	0.000000
04.05	14	0.000000
04.05	15	0.000000
04.05	16	0.000000
04.05	17	0.000000
04.05	18	0.000000
04.05	19	0.000000
04.05	20	0.000000
04.05	21	0.000000
04.05	22	0.000000
04.05	23	0.000000
05.05	0	0.000000
05.05	1	0.000000
05.05	2	0.000000
05.05	3	0.000000
05.05	4	0.000000
05.05	5	0.000000
05.05	6	0.000000
05.05	7	0.000000
05.05	8	0.000000
05.05	9	0.000000
05.05	10	0.000000
05.05	11	0.000000
05.05	12	0.000000
05.05	13	0.000000
05.05	14	0.000000
05.05	15	0.000000
05.05	16	0.000000
05.05	17	0.000000
05.05	18	0.000000
05.05	19	0.000000
05.05	20	0.000000
05.05	21	0.000000
05.05	22	0.000000
05.05	23	0.000000
06.05	0	0.000000
06.05	1	0.000000
06.05	2	0.000000
06.05	3	0.000000
06.05	4	0.000000
06.05	5	0.000000
06.05	6	0.000000
06.05	7	0.000000
06.05	8	0.000000
06.05	9	0.000000
06.05	10	0.000000
06.05	11	0.000000
06.05	12	0.000000
06.05	13	0.000000
06.05	14	0.000000
06.05	15	0.000000
06.05	16	0.000000
06.05	17	0.000000
06.05	18	0.000000
06.05	19	0.000000
06.05	20	0.000000
06.05	21	0.000000
06.05	22	0.000000
06.05	23	0.000000
07.05	0	0.000000
07.05	1	0.000000
07.05	2	0.000000
07.05	3	0.000000
07.05	4	0.000000
07.05	5	0.000000
07.05	6	0.000000
07.05	7	0.000000
07.05	8	0.000000
07.05	9	0.000000
07.05	10	0.000000
07.05	11	0.000000
07.05	12	0.000000
07.05	13	0.000000
07.05	14	0.000000
07.05	15	0.000000
07.05	16	0.000000
07.05	17	0.000000
07.05	18	0.000000
07.05	19	0.000000
07.05	20	0.000000
07.05	21	0.000000
07.05	22	0.000000
07.05	23	0.000000
08.05	0	0.000000
08.05	1	0.000000
08.05	2	0.000000
08.05	3	0.000000
08.05	4	0.024000
08.05	5	0.048000
08.05	6	0.072000
08.05	7	0.048000
08.05	8	0.024000
08.05	9	0.000000
08.05	10	0.000000
08.05	11	0.000000
08.05	12	0.000000
08.05	13	0.000000
08.05	14	0.000000
08.05	15	0.000000
08.05	16	0.000000
08.05	17	0.000000
08.05	18	0.000000
08.05	19	0.000000
08.05	20	0.000000
08.05	21	0.000000
08.05	22	0.000000
08.05	23	0.000000
09.05	0	0.000000
09.05	1	0.000000
09.05	2	0.000000
09.05	3	0.000000
09.05	4	0.000000
09.05	5	0.000000
09.05	6	0.000000
09.05	7	0.000000
09.05	8	0.000000
09.05	9	0.000000
09.05	10	0.000000
09.05	11	0.000000
09.05	12	0.000000
09.05	13	0.000000
09.05	14	0.000000
09.05	15	0.000000
09.05	16	0.000000
09.05	17	0.000000
09.05	18	0.000000
09.05	19	0.000000
09.05	20	0.000000
09.05	21	0.000000
09.05	22	0.000000
09.05	23	0.000000
10.05	0	0.000000
10.05	1	0.000000
10.05	2	0.000000
10.05	3	0.000000
10.05	4	0.000000
10.05	5	0.000000
10.05	6	0.000000
10.05	7	0.000000
10.05	8	0.000000
10.05	9	0.000000
10.05	10	0.000000
10.05	11	0.000000
10.05	12	0.000000
10.05	13	0.000000
10.05	14	0.000000
10.05	15	0.000000
10.05	16	0.000000
10.05	17	0.000000
10.05	18	0.000000
10.05	19	0.000000
10.05	20	0.000000
10.05	21	0.000000
10.05	22	0.000000
10.05	23	0.000000
11.05	0	0.000000
11.05	1	0.000000
11.05	2	0.000000
11.05	3	0.000000
11.05	4	0.000000
11.05	5	0.000000
11.05	6	0.000000
11.05	7	0.000000
11.05	8	0.000000
11.05	9	0.000000
11.05	10	0.000000
11.05	11	0.000000
11.05	12	0.000000
11.05	13	0.000000
11.05	14	0.000000
11.05	15	0.000000
11.05	16	0.000000
11.05	17	0.000000
11.05	18	0.000000
11.05	19	0.000000
11.05	20	0.000000
11.05	21	0.000000
11.05	22	0.000000
11.05	23	0.000000
12.05	0	0.000000
12.05	1	0.000000
12.05	2	0.000000
12.05	3	0.000000
12.05	4	0.000000
12.05	5	0.000000
12.05	6	0.000000
12.05	7	0.000000
12.05	8	0.000000
12.05	9	0.000000
12.05	10	0.000000
12.05	11	0.000000
12.05	12	0.000000
12.05	13	0.000000
12.05	14	0.000000
12.05	15	0.000000
12.05	16	0.000000
12.05	17	0.000000
12.05	18	0.000000
12.05	19	0.000000
12.05	20	0.000000
12.05	21	0.000000
12.05	22	0.000000
12.05	23	0.000000
13.05	0	0.000000
13.05	1	0.000000
13.05	2	0.000000
13.05	3	0.000000
13.05	4	0.000000
13.05	5	0.000000
13.05	6	0.000000
13.05	7	0.000000
13.05	8	0.000000
13.05	9	0.000000
13.05	10	0.000000
13.05	11	0.000000
13.05	12	0.000000
13.05	13	0.000000
13.05	14	0.000000
13.05	15	0.000000
13.05	16	0.000000
13.05	17	0.000000
13.05	18	0.000000
13.05	19	0.000000
13.05	20	0.000000
13.05	21	0.000000
13.05	22	0.000000
13.05	23	0.000000
14.05	0	0.000000
14.05	1	0.000000
14.05	2	0.000000
14.05	3	0.000000
14.05	4	0.000000
14.05	5	0.000000
14.05	6	0.000000
14.05	7	0.000000
14.05	8	0.000000
14.05	9	0.000000
14.05	10	0.000000
14.05	11	0.000000
14.05	12	0.000000
14.05	13	0.000000
14.05	14	0.000000
14.05	15	0.000000
14.05	16	0.000000
14.05	17	0.000000
14.05	18	0.000000
14.05	19	0.000000
14.05	20	0.000000
14.05	21	0.000000
14.05	22	0.000000
14.05	23	0.000000
15.05	0	0.000000
15.05	1	0.000000
15.05	2	0.000000
15.05	3	0.000000
15.05	4	0.000000
15.05	5	0.000000
15.05	6	0.000000
15.05	7	0.000000
15.05	8	0.000000
15.05	9	0.000000
15.05	10	0.000000
15.05	11	0.000000
15.05	12	0.000000
15.05	13	0.000000
15.05	14	0.000000
15.05	15	0.000000
15.05	16	0.000000
15.05	17	0.000000
15.05	18	0.000000
15.05	19	0.000000
15.05	20	0.000000
15.05	21	0.000000
15.05	22	0.004800
15.05	23	0.009600
16.05	0	0.014400
16.05	1	0.009600
16.05	2	0.004800
16.05	3	0.000000
16.05	4	0.000000
16.05	5	0.000000
16.05	6	0.000000
16.05	7	0.000000
16.05	8	0.000000
16.05	9	0.000000
16.05	10	0.000000
16.05	11	0.000000
16.05	12	0.000000
16.05	13	0.000000
16.05	14	0.000000
16.05	15	0.000000
16.05	16	0.000000
16.05	17	0.000000
16.05	18	0.000000
16.05	19	0.000000
16.05	20	0.000000
16.05	21	0.000000
16.05	22	0.000000
16.05	23	0.000000
17.05	0	0.000000
17.05	1	0.000000
17.05	2	0.000000
17.05	3	0.000000
17.05	4	0.082800
17.05	5	0.165600
17.05	6	0.248400
17.05	7	0.166800
17.05	8	0.085200
17.05	9	0.003600
17.05	10	0.002400
17.05	11	0.001200
17.05	12	0.000000
17.05	13	0.000000
17.05	14	0.000000
17.05	15	0.000000
17.05	16	0.000000
17.05	17	0.000000
17.05	18	0.000000
17.05	19	0.000000
17.05	20	0.000000
17.05	21	0.000000
17.05	22	0.000000
17.05	23	0.000000
18.05	0	0.000000
18.05	1	0.000000
18.05	2	0.000000
18.05	3	0.000000
18.05	4	0.000000
18.05	5	0.000000
18.05	6	0.000000
18.05	7	0.000000
18.05	8	0.000000
18.05	9	0.000000
18.05	10	0.000000
18.05	11	0.000000
18.05	12	0.000000
18.05	13	0.000000
18.05	14	0.000000
18.05	15	0.000000
18.05	16	0.000000
18.05	17	0.000000
18.05	18	0.000000
18.05	19	0.000000
18.05	20	0.000000
18.05	21	0.000000
18.05	22	0.000000
18.05	23	0.000000
19.05	0	0.000000
19.05	1	0.000000
19.05	2	0.000000
19.05	3	0.000000
19.05	4	0.000000
19.05	5	0.000000
19.05	6	0.000000
19.05	7	0.000000
19.05	8	0.000000
19.05	9	0.000000
19.05	10	0.000000
19.05	11	0.000000
19.05	12	0.000000
19.05	13	0.000000
19.05	14	0.000000
19.05	15	0.000000
19.05	16	0.000000
19.05	17	0.000000
19.05	18	0.000000
19.05	19	0.000000
19.05	20	0.000000
19.05	21	0.000000
19.05	22	0.000000
19.05	23	0.000000
20.05	0	0.000000
20.05	1	0.000000
20.05	2	0.000000
20.05	3	0.000000
20.05	4	0.000000
20.05	5	0.000000
20.05	6	0.000000
20.05	7	0.000000
20.05	8	0.000000
20.05	9	0.000000
20.05	10	0.000000
20.05	11	0.000000
20.05	12	0.000000
20.05	13	0.000000
20.05	14	0.000000
20.05	15	0.000000
20.05	16	0.000000
20.05	17	0.000000
20.05	18	0.000000
20.05	19	0.000000
20.05	20	0.000000
20.05	21	0.000000
20.05	22	0.000000
20.05	23	0.000000
21.05	0	0.000000
21.05	1	0.000000
21.05	2	0.000000
21.05	3	0.000000
21.05	4	0.000000
21.05	5	0.000000
21.05	6	0.000000
21.05	7	0.000000
21.05	8	0.000000
21.05	9	0.000000
21.05	10	0.000000
21.05	11	0.000000
21.05	12	0.000000
21.05	13	0.000000
21.05	14	0.000000
21.05	15	0.000000
21.05	16	0.000000
21.05	17	0.000000
21.05	18	0.000000
21.05	19	0.000000
21.05	20	0.000000
21.05	21	0.000000
21.05	22	0.000000
21.05	23	0.000000
22.05	0	0.000000
22.05	1	0.000000
22.05	2	0.000000
22.05	3	0.000000
22.05	4	0.000000
22.05	5	0.000000
22.05	6	0.000000
22.05	7	0.000000
22.05	8	0.000000
22.05	9	0.000000
22.05	10	0.000000
22.05	11	0.000000
22.05	12	0.000000
22.05	13	0.000000
22.05	14	0.000000
22.05	15	0.000000
22.05	16	0.000000
22.05	17	0.000000
22.05	18	0.000000
22.05	19	0.000000
22.05	20	0.000000
22.05	21	0.000000
22.05	22	0.000000
22.05	23	0.000000
23.05	0	0.000000
23.05	1	0.000000
23.05	2	0.000000
23.05	3	0.000000
23.05	4	0.000000
23.05	5	0.000000
23.05	6	0.000000
23.05	7	0.000000
23.05	8	0.000000
23.05	9	0.000000
23.05	10	0.000000
23.05	11	0.000000
23.05	12	0.000000
23.05	13	0.000000
23.05	14	0.000000
23.05	15	0.000000
23.05	16	0.015600
23.05	17	0.031200
23.05	18	0.046800
23.05	19	0.123600
23.05	20	0.200400
23.05	21	0.277200
23.05	22	0.350400
23.05	23	0.423600
24.05	0	0.496800
24.05	1	0.571200
24.05	2	0.645600
24.05	3	0.720000
24.05	4	0.603600
24.05	5	0.487200
24.05	6	0.370800
24.05	7	0.308400
24.05	8	0.246000
24.05	9	0.183600
24.05	10	0.122400
24.05	11	0.061200
24.05	12	0.000000
24.05	13	0.000000
24.05	14	0.000000
24.05	15	0.000000
24.05	16	0.008400
24.05	17	0.016800
24.05	18	0.025200
24.05	19	0.087600
24.05	20	0.150000
24.05	21	0.212400
24.05	22	0.352800
24.05	23	0.493200
25.05	0	0.633600
25.05	1	0.424800
25.05	2	0.216000
25.05	3	0.007200
25.05	4	0.004800
25.05	5	0.002400
25.05	6	0.000000
25.05	7	0.000000
25.05	8	0.000000
25.05	9	0.000000
25.05	10	0.000000
25.05	11	0.000000
25.05	12	0.000000
25.05	13	0.000000
25.05	14	0.000000
25.05	15	0.000000
25.05	16	0.000000
25.05	17	0.000000
25.05	18	0.000000
25.05	19	0.000000
25.05	20	0.000000
25.05	21	0.000000
25.05	22	0.000000
25.05	23	0.000000
26.05	0	0.000000
26.05	1	0.000000
26.05	2	0.000000
26.05	3	0.000000
26.05	4	0.000000
26.05	5	0.000000
26.05	6	0.000000
26.05	7	0.000000
26.05	8	0.000000
26.05	9	0.000000
26.05	10	0.000000
26.05	11	0.000000
26.05	12	0.000000
26.05	13	0.000000
26.05	14	0.000000
26.05	15	0.000000
26.05	16	0.000000
26.05	17	0.000000
26.05	18	0.000000
26.05	19	0.000000
26.05	20	0.000000
26.05	21	0.000000
26.05	22	0.000000
26.05	23	0.000000
27.05	0	0.000000
27.05	1	0.000000
27.05	2	0.000000
27.05	3	0.000000
27.05	4	0.000000
27.05	5	0.000000
27.05	6	0.000000
27.05	7	0.000000
27.05	8	0.000000
27.05	9	0.000000
27.05	10	0.000000
27.05	11	0.000000
27.05	12	0.000000
27.05	13	0.000000
27.05	14	0.000000
27.05	15	0.000000
27.05	16	0.000000
27.05	17	0.000000
27.05	18	0.000000
27.05	19	0.000000
27.05	20	0.000000
27.05	21	0.000000
27.05	22	0.000000
27.05	23	0.000000
28.05	0	0.000000
28.05	1	0.000000
28.05	2	0.000000
28.05	3	0.000000
28.05	4	0.000000
28.05	5	0.000000
28.05	6	0.000000
28.05	7	0.000000
28.05	8	0.000000
28.05	9	0.000000
28.05	10	0.000000
28.05	11	0.000000
28.05	12	0.000000
28.05	13	0.000000
28.05	14	0.000000
28.05	15	0.000000
28.05	16	0.000000
28.05	17	0.000000
28.05	18	0.000000
28.05	19	0.000000
28.05	20	0.000000
28.05	21	0.000000
28.05	22	0.000000
28.05	23	0.000000
29.05	0	0.000000
29.05	1	0.000000
29.05	2	0.000000
29.05	3	0.000000
29.05	4	0.000000
29.05	5	0.000000
29.05	6	0.000000
29.05	7	0.000000
29.05	8	0.000000
29.05	9	0.000000
29.05	10	0.000000
29.05	11	0.000000
29.05	12	0.000000
29.05	13	0.000000
29.05	14	0.000000
29.05	15	0.000000
29.05	16	0.000000
29.05	17	0.000000
29.05	18	0.000000
29.05	19	0.000000
29.05	20	0.000000
29.05	21	0.000000
29.05	22	0.000000
29.05	23	0.000000
30.05	0	0.000000
30.05	1	0.000000
30.05	2	0.000000
30.05	3	0.000000
30.05	4	0.000000
30.05	5	0.000000
30.05	6	0.000000
30.05	7	0.000000
30.05	8	0.000000
30.05	9	0.000000
30.05	10	0.000000
30.05	11	0.000000
30.05	12	0.000000
30.05	13	0.000000
30.05	14	0.000000
30.05	15	0.000000
30.05	16	0.000000
30.05	17	0.000000
30.05	18	0.000000
30.05	19	0.000000
30.05	20	0.000000
30.05	21	0.000000
30.05	22	0.000000
30.05	23	0.000000
31.05	0	0.000000
31.05	1	0.000000
31.05	2	0.000000
31.05	3	0.000000
31.05	4	0.000000
31.05	5	0.000000
31.05	6	0.000000
31.05	7	0.000000
31.05	8	0.000000
31.05	9	0.000000
31.05	10	0.000000
31.05	11	0.000000
31.05	12	0.000000
31.05	13	0.000000
31.05	14	0.000000
31.05	15	0.000000
31.05	16	0.000000
31.05	17	0.000000
31.05	18	0.000000
31.05	19	0.000000
31.05	20	0.000000
31.05	21	0.000000
31.05	22	0.000000
31.05	23	0.000000
01.06	0	0.000000
01.06	1	0.000000
01.06	2	0.000000
01.06	3	0.000000
01.06	4	0.000000
01.06	5	0.000000
01.06	6	0.000000
01.06	7	0.000000
01.06	8	0.000000
01.06	9	0.000000
01.06	10	0.000000
01.06	11	0.000000
01.06	12	0.000000
01.06	13	0.000000
01.06	14	0.000000
01.06	15	0.000000
01.06	16	0.000000
01.06	17	0.000000
01.06	18	0.000000
01.06	19	0.000000
01.06	20	0.000000
01.06	21	0.000000
01.06	22	0.000000
01.06	23	0.000000
02.06	0	0.000000
02.06	1	0.000000
02.06	2	0.000000
02.06	3	0.000000
02.06	4	0.000000
02.06	5	0.000000
02.06	6	0.000000
02.06	7	0.000000
02.06	8	0.000000
02.06	9	0.000000
02.06	10	0.000000
02.06	11	0.000000
02.06	12	0.000000
02.06	13	0.000000
02.06	14	0.000000
02.06	15	0.000000
02.06	16	0.000000
02.06	17	0.000000
02.06	18	0.000000
02.06	19	0.000000
02.06	20	0.000000
02.06	21	0.000000
02.06	22	0.000000
02.06	23	0.000000
03.06	0	0.000000
03.06	1	0.000000
03.06	2	0.000000
03.06	3	0.000000
03.06	4	0.000000
03.06	5	0.000000
03.06	6	0.000000
03.06	7	0.000000
03.06	8	0.000000
03.06	9	0.000000
03.06	10	0.000000
03.06	11	0.000000
03.06	12	0.000000
03.06	13	0.000000
03.06	14	0.000000
03.06	15	0.000000
03.06	16	0.000000
03.06	17	0.000000
03.06	18	0.000000
03.06	19	0.000000
03.06	20	0.000000
03.06	21	0.000000
03.06	22	0.000000
03.06	23	0.000000
04.06	0	0.000000
04.06	1	0.000000
04.06	2	0.000000
04.06	3	0.000000
04.06	4	0.000000
04.06	5	0.000000
04.06	6	0.000000
04.06	7	0.000000
04.06	8	0.000000
04.06	9	0.000000
04.06	10	0.000000
04.06	11	0.000000
04.06	12	0.000000
04.06	13	0.000000
04.06	14	0.000000
04.06	15	0.000000
04.06	16	0.000000
04.06	17	0.000000
04.06	18	0.000000
04.06	19	0.000000
04.06	20	0.000000
04.06	21	0.000000
04.06	22	0.000000
04.06	23	0.000000
05.06	0	0.000000
05.06	1	0.000000
05.06	2	0.000000
05.06	3	0.000000
05.06	4	0.000000
05.06	5	0.000000
05.06	6	0.000000
05.06	7	0.000000
05.06	8	0.000000
05.06	9	0.000000
05.06	10	0.000000
05.06	11	0.000000
05.06	12	0.000000
05.06	13	0.000000
05.06	14	0.000000
05.06	15	0.000000
05.06	16	0.000000
05.06	17	0.000000
05.06	18	0.000000
05.06	19	0.000000
05.06	20	0.000000
05.06	21	0.000000
05.06	22	0.000000
05.06	23	0.000000
06.06	0	0.000000
06.06	1	0.000000
06.06	2	0.000000
06.06	3	0.000000
06.06	4	0.000000
06.06	5	0.000000
06.06	6	0.000000
06.06	7	0.000000
06.06	8	0.000000
06.06	9	0.000000
06.06	10	0.000000
06.06	11	0.000000
06.06	12	0.000000
06.06	13	0.000000
06.06	14	0.000000
06.06	15	0.000000
06.06	16	0.000000
06.06	17	0.000000
06.06	18	0.000000
06.06	19	0.000000
06.06	20	0.000000
06.06	21	0.000000
06.06	22	0.000000
06.06	23	0.000000
07.06	0	0.000000
07.06	1	0.000000
07.06	2	0.000000
07.06	3	0.000000
07.06	4	0.000000
07.06	5	0.000000
07.06	6	0.000000
07.06	7	0.000000
07.06	8	0.000000
07.06	9	0.000000
07.06	10	0.000000
07.06	11	0.000000
07.06	12	0.000000
07.06	13	0.000000
07.06	14	0.000000
07.06	15	0.000000
07.06	16	0.000000
07.06	17	0.000000
07.06	18	0.000000
07.06	19	0.000000
07.06	20	0.000000
07.06	21	0.000000
07.06	22	0.000000
07.06	23	0.000000
08.06	0	0.000000
08.06	1	0.000000
08.06	2	0.000000
08.06	3	0.000000
08.06	4	0.000000
08.06	5	0.000000
08.06	6	0.000000
08.06	7	0.000000
08.06	8	0.000000
08.06	9	0.000000
08.06	10	0.000000
08.06	11	0.000000
08.06	12	0.000000
08.06	13	0.000000
08.06	14	0.000000
08.06	15	0.000000
